"id","desc","ont","hs_psc","hs_hi","mm_psc","mm_hi","patterns","pattern_sums","sums"
"GO:0008112","nicotinamide N-methyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0008113","peptide-methionine-(S)-S-oxide reductase activity","MF",1,1,1,1,"0000",0,4
"GO:0008116","prostaglandin-I synthase activity","MF",1,1,1,1,"0000",0,4
"GO:0008117","sphinganine-1-phosphate aldolase activity","MF",1,1,1,1,"0000",0,4
"GO:0008119","thiopurine S-methyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0008120","ceramide glucosyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0008121","ubiquinol-cytochrome-c reductase activity","MF",1,1,1,1,"0000",0,4
"GO:0008123","cholesterol 7-alpha-monooxygenase activity","MF",1,1,1,1,"0000",0,4
"GO:0008134","transcription factor binding","MF",0.987518936706436,0.941038768304052,0.92608060373741,0.9831513704131,"0000",0,3.837789679161
"GO:0008135","translation factor activity, nucleic acid binding","MF",0.844754851873468,0.946137761571042,0.74116695778087,0.761459960649921,"0000",0,3.2935195318753
"GO:0008137","NADH dehydrogenase (ubiquinone) activity","MF",0.406535401108613,0.666961689419353,1,1,"0000",0,3.07349709052797
"GO:0008138","protein tyrosine/serine/threonine phosphatase activity","MF",1,1,0.305118977133974,0.682196341340192,"0000",0,2.98731531847417
"GO:0008139","nuclear localization sequence binding","MF",1,1,1,1,"0000",0,4
"GO:0008140","cAMP response element binding protein binding","MF",1,1,1,1,"0000",0,4
"GO:0008142","oxysterol binding","MF",1,1,1,1,"0000",0,4
"GO:0008143","poly(A) binding","MF",1,1,0.812663975272585,1,"0000",0,3.81266397527259
"GO:0008144","drug binding","MF",0.301563693729666,0.62008097716915,0.159073628758265,0.0345985293006669,"0001",1,1.11531682895775
"GO:0008146","sulfotransferase activity","MF",0.94300125691142,0.963663021111116,0.889547336476804,1,"0000",0,3.79621161449934
"GO:0008147","structural constituent of bone","MF",1,1,1,1,"0000",0,4
"GO:0008148","negative transcription elongation factor activity","MF",1,1,1,1,"0000",0,4
"GO:0008150","biological_process","BP",1,1,1,1,"0000",0,4
"GO:0008152","metabolic process","BP",0.99712667604491,0.999999999971314,0.95513226610266,0.999999939353326,"0000",0,3.95225888147221
"GO:0008154","actin polymerization or depolymerization","BP",0.66068745964747,0.465004663263342,0.164833645101172,0.262094929054064,"0000",0,1.55262069706605
"GO:0008156","negative regulation of DNA replication","BP",0.0446768144193773,0.468032130475811,0.332352376217450,0.0182754900760061,"1001",2,0.863336811188644
"GO:0008157","protein phosphatase 1 binding","MF",0.047051899625927,1,1,1,"1000",1,3.04705189962593
"GO:0008158","hedgehog receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0008159","positive transcription elongation factor activity","MF",1,0.398899138768099,1,1,"0000",0,3.3988991387681
"GO:0008160","protein tyrosine phosphatase activator activity","MF",1,1,0.42765868442539,1,"0000",0,3.42765868442539
"GO:0008168","methyltransferase activity","MF",0.376801945142866,0.94017152214676,0.67389602180066,0.979286431938247,"0000",0,2.97015592102853
"GO:0008169","C-methyltransferase activity","MF",0.216979564711746,1,1,1,"0000",0,3.21697956471175
"GO:0008170","N-methyltransferase activity","MF",0.349234063060724,1,0.524457876195933,0.793346935109244,"0000",0,2.6670388743659
"GO:0008171","O-methyltransferase activity","MF",0.386907229797565,0.224658085333080,1,1,"0000",0,2.61156531513064
"GO:0008172","S-methyltransferase activity","MF",1,1,0.42765868442539,1,"0000",0,3.42765868442539
"GO:0008173","RNA methyltransferase activity","MF",0.178329177016727,0.589743974090418,0.567048082314409,1,"0000",0,2.33512123342155
"GO:0008174","mRNA methyltransferase activity","MF",0.519980049788321,1,0.567048082314409,1,"0000",0,3.08702813210273
"GO:0008175","tRNA methyltransferase activity","MF",0.207360673968947,0.398899138768099,1,1,"0000",0,2.60625981273705
"GO:0008176","tRNA (guanine-N7-)-methyltransferase activity","MF",0.386907229797565,0.224658085333080,1,1,"0000",0,2.61156531513064
"GO:0008179","adenylate cyclase binding","MF",1,1,1,1,"0000",0,4
"GO:0008184","glycogen phosphorylase activity","MF",1,1,1,1,"0000",0,4
"GO:0008186","RNA-dependent ATPase activity","MF",0.415962530774057,1,0.42765868442539,1,"0000",0,2.84362121519945
"GO:0008188","neuropeptide receptor activity","MF",0.65963728426389,1,0.74116695778087,0.761459960649921,"0000",0,3.16226420269468
"GO:0008190","eukaryotic initiation factor 4E binding","MF",1,1,1,1,"0000",0,4
"GO:0008191","metalloendopeptidase inhibitor activity","MF",0.519980049788321,0.317307385091351,1,1,"0000",0,2.83728743487967
"GO:0008192","RNA guanylyltransferase activity","MF",0.386907229797565,1,1,1,"0000",0,3.38690722979756
"GO:0008193","tRNA guanylyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0008194","UDP-glycosyltransferase activity","MF",0.91689556871359,0.638529790855306,0.847633679679546,1,"0000",0,3.40305903924844
"GO:0008195","phosphatidate phosphatase activity","MF",1,1,1,1,"0000",0,4
"GO:0008198","ferrous iron binding","MF",1,0.317307385091351,1,1,"0000",0,3.31730738509135
"GO:0008199","ferric iron binding","MF",1,0.119455058979897,1,1,"0000",0,3.11945505897990
"GO:0008200","ion channel inhibitor activity","MF",0.769676391381872,0.534025409181277,0.250656728073801,0.436116726026599,"0000",0,1.99047525466355
"GO:0008201","heparin binding","MF",0.255021303031503,0.114468396449553,0.318728933024569,0.0756576920447631,"0000",0,0.763876324550388
"GO:0008202","steroid metabolic process","BP",0.221970769948636,0.493055148622272,0.940466849646644,0.0565093797304108,"0000",0,1.71200214794796
"GO:0008203","cholesterol metabolic process","BP",0.895979325040445,0.977979495832212,0.96068798298053,0.0185119202759493,"0001",1,2.85315872412914
"GO:0008206","bile acid metabolic process","BP",0.277664006645852,1,0.280727500175854,0.0132472936819988,"0001",1,1.57163880050370
"GO:0008207","C21-steroid hormone metabolic process","BP",0.111034852827916,0.316583960030924,1,1,"0000",0,2.42761881285884
"GO:0008209","androgen metabolic process","BP",0.0375993995768304,0.588730351769823,1,1,"1000",1,2.62632975134665
"GO:0008210","estrogen metabolic process","BP",0.0429373368301954,1,1,1,"1000",1,3.04293733683020
"GO:0008211","glucocorticoid metabolic process","BP",0.37162282494938,1,0.84470111482167,0.231052157125049,"0000",0,2.4473760968961
"GO:0008212","mineralocorticoid metabolic process","BP",0.501916811010112,0.316583960030924,1,0.131086835771154,"0000",0,1.94958760681219
"GO:0008213","protein amino acid alkylation","BP",0.629059991320594,0.851223911686027,0.932978796319877,0.752370603539677,"0000",0,3.16563330286617
"GO:0008214","protein amino acid dealkylation","BP",0.60521175662764,1,0.412472998827377,1,"0000",0,3.01768475545502
"GO:0008215","spermine metabolic process","BP",1,0.119143916413886,0.332352376217450,0.0182754900760061,"0001",1,1.46977178270734
"GO:0008216","spermidine metabolic process","BP",1,0.224110248976735,0.412472998827377,0.0171626653500381,"0001",1,1.65374591315415
"GO:0008217","regulation of blood pressure","BP",0.208963317829459,0.107698125593844,0.497557578713016,0.286566171452731,"0000",0,1.10078519358905
"GO:0008219","cell death","BP",0.388163803205634,0.0611928222288089,0.563129834748959,0.0120799005778828,"0001",1,1.02456636076128
"GO:0008227","amine receptor activity","MF",0.891809112669426,0.869729028728303,0.692403288175605,0.60924643309192,"0000",0,3.06318786266525
"GO:0008228","opsonization","BP",0.501916811010112,0.0391628268683573,1,1,"0100",1,2.54107963787847
"GO:0008233","peptidase activity","MF",0.352594409423968,0.922249297102331,0.0209359191817069,0.368888435692534,"0010",1,1.66466806140054
"GO:0008234","cysteine-type peptidase activity","MF",0.292544661594559,0.893038624334779,0.0344389512855691,0.400360532595758,"0010",1,1.62038276981066
"GO:0008235","metalloexopeptidase activity","MF",0.301563693729666,0.88533203195075,1,1,"0000",0,3.18689572568042
"GO:0008236","serine-type peptidase activity","MF",0.006643327485357,0.720612293336406,0.454692140376243,0.761459960649921,"1000",1,1.94340772184793
"GO:0008237","metallopeptidase activity","MF",0.516270863297839,0.900685170371934,0.754869944369673,0.767859973794918,"0000",0,2.93968595183436
"GO:0008238","exopeptidase activity","MF",0.185355018271901,0.926307733430247,0.0704980476834071,1,"0000",0,2.18216079938556
"GO:0008239","dipeptidyl-peptidase activity","MF",0.705784583213802,1,1,1,"0000",0,3.7057845832138
"GO:0008240","tripeptidyl-peptidase activity","MF",1,1,1,1,"0000",0,4
"GO:0008241","peptidyl-dipeptidase activity","MF",1,1,1,1,"0000",0,4
"GO:0008242","omega peptidase activity","MF",1,1,1,1,"0000",0,4
"GO:0008251","tRNA-specific adenosine deaminase activity","MF",1,1,1,1,"0000",0,4
"GO:0008252","nucleotidase activity","MF",0.519980049788321,1,0.353351980325264,1,"0000",0,2.87333203011359
"GO:0008253","5'-nucleotidase activity","MF",0.519980049788321,1,0.672511867061278,1,"0000",0,3.1924919168496
"GO:0008260","3-oxoacid CoA-transferase activity","MF",1,1,1,1,"0000",0,4
"GO:0008262","importin-alpha export receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0008263","pyrimidine-specific mismatch base pair DNA N-glycosylase activity","MF",0.216979564711746,1,1,1,"0000",0,3.21697956471175
"GO:0008265","Mo-molybdopterin cofactor sulfurase activity","MF",0.216979564711746,1,1,1,"0000",0,3.21697956471175
"GO:0008266","poly(U) binding","MF",1,1,1,1,"0000",0,4
"GO:0008267","poly-glutamine tract binding","MF",1,1,1,1,"0000",0,4
"GO:0008268","receptor signaling protein tyrosine kinase signaling protein activity","MF",0.519980049788321,0.317307385091351,1,1,"0000",0,2.83728743487967
"GO:0008269","JAK pathway signal transduction adaptor activity","MF",0.386907229797565,0.224658085333080,1,1,"0000",0,2.61156531513064
"GO:0008270","zinc ion binding","MF",0.279477111891804,0.309108542390857,0.400983617615587,0.912695627961764,"0000",0,1.90226489986001
"GO:0008271","secondary active sulfate transmembrane transporter activity","MF",1,1,1,1,"0000",0,4
"GO:0008272","sulfate transport","BP",0.362534175461761,0.533038407449054,1,1,"0000",0,2.89557258291081
"GO:0008273","calcium, potassium:sodium antiporter activity","MF",0.216979564711746,0.119455058979897,1,1,"0000",0,2.33643462369164
"GO:0008276","protein methyltransferase activity","MF",0.415962530774057,1,0.911610509849771,0.883633917644635,"0000",0,3.21120695826846
"GO:0008277","regulation of G-protein coupled receptor protein signaling pathway","BP",0.629059991320594,0.548563175724069,0.766769520375855,0.787150803231729,"0000",0,2.73154349065225
"GO:0008281","sulfonylurea receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0008283","cell proliferation","BP",0.498105567169843,0.0140258393376670,0.958077619963448,0.680742354177523,"0100",1,2.15095138064848
"GO:0008284","positive regulation of cell proliferation","BP",0.550902429032087,0.0300859965734689,0.713407378210861,0.188499871933057,"0100",1,1.48289567574947
"GO:0008285","negative regulation of cell proliferation","BP",0.131239162428648,3.00448263780516e-05,0.860350534885388,0.521594856427924,"0100",1,1.51321459856834
"GO:0008286","insulin receptor signaling pathway","BP",0.975811142181058,1,0.994517140047305,0.898426523243735,"0000",0,3.8687548054721
"GO:0008289","lipid binding","MF",0.196513356849608,0.861931080953493,0.0786808331429434,0.939299149868996,"0000",0,2.07642442081504
"GO:0008291","acetylcholine metabolic process","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0008292","acetylcholine biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0008294","calcium- and calmodulin-responsive adenylate cyclase activity","MF",1,1,1,1,"0000",0,4
"GO:0008295","spermidine biosynthetic process","BP",1,0.119143916413886,1,0.131086835771154,"0000",0,2.25023075218504
"GO:0008297","single-stranded DNA specific exodeoxyribonuclease activity","MF",1,1,1,1,"0000",0,4
"GO:0008298","intracellular mRNA localization","BP",1,1,1,1,"0000",0,4
"GO:0008299","isoprenoid biosynthetic process","BP",0.687098694123088,0.469817065830226,1,1,"0000",0,3.15691575995331
"GO:0008300","isoprenoid catabolic process","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0008301","DNA bending activity","MF",0.38632554237345,0.534025409181277,1,1,"0000",0,2.92035095155473
"GO:0008306","associative learning","BP",1,1,0.668946154131882,1,"0000",0,3.66894615413188
"GO:0008307","structural constituent of muscle","MF",0.747790339057001,0.88533203195075,0.450491156108764,0.576648094880676,"0000",0,2.66026162199719
"GO:0008308","voltage-gated anion channel activity","MF",0.769676391381872,1,1,1,"0000",0,3.76967639138187
"GO:0008309","double-stranded DNA specific exodeoxyribonuclease activity","MF",1,1,1,1,"0000",0,4
"GO:0008312","7S RNA binding","MF",1,0.398899138768099,1,1,"0000",0,3.3988991387681
"GO:0008318","protein prenyltransferase activity","MF",0.519980049788321,1,1,1,"0000",0,3.51998004978832
"GO:0008320","protein transmembrane transporter activity","MF",1,0.534025409181277,1,1,"0000",0,3.53402540918128
"GO:0008321","Ral guanyl-nucleotide exchange factor activity","MF",1,1,1,1,"0000",0,4
"GO:0008324","cation transmembrane transporter activity","MF",0.115391466435722,0.965041128727834,0.811723909547703,0.998478392505351,"0000",0,2.89063489721661
"GO:0008327","methyl-CpG binding","MF",1,1,1,1,"0000",0,4
"GO:0008329","pattern recognition receptor activity","MF",0.613560849333095,0.00199965736479642,0.0592265614762498,0.249030975844956,"0100",1,0.923818044019097
"GO:0008330","protein tyrosine/threonine phosphatase activity","MF",1,0.317307385091351,0.243442622950820,1,"0000",0,2.56075000804217
"GO:0008331","high voltage-gated calcium channel activity","MF",0.216979564711746,1,0.353351980325264,1,"0000",0,2.57033154503701
"GO:0008332","low voltage-gated calcium channel activity","MF",1,1,1,1,"0000",0,4
"GO:0008333","endosome to lysosome transport","BP",1,1,1,1,"0000",0,4
"GO:0008334","histone mRNA metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0008336","gamma-butyrobetaine dioxygenase activity","MF",1,1,1,1,"0000",0,4
"GO:0008339","MP kinase activity","MF",1,1,1,1,"0000",0,4
"GO:0008340","determination of adult life span","BP",1,1,1,0.626251318100705,"0000",0,3.62625131810071
"GO:0008343","adult feeding behavior","BP",1,0.224110248976735,0.332352376217450,0.50482295571292,"0000",0,2.06128558090711
"GO:0008344","adult locomotory behavior","BP",0.207280080889788,1,0.978351613061375,0.97694399110899,"0000",0,3.16257568506015
"GO:0008347","glial cell migration","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0008349","MAP kinase kinase kinase kinase activity","MF",1,1,1,1,"0000",0,4
"GO:0008353","RNA polymerase subunit kinase activity","MF",1,1,1,1,"0000",0,4
"GO:0008354","germ cell migration","BP",1,1,0.00227150262654117,0.133092710528513,"0010",1,2.13536421315505
"GO:0008355","olfactory learning","BP",1,1,1,1,"0000",0,4
"GO:0008356","asymmetric cell division","BP",1,1,1,0.245011006192269,"0000",0,3.24501100619227
"GO:0008360","regulation of cell shape","BP",0.183263803824224,0.851223911686027,0.758838982636778,0.639930847527177,"0000",0,2.43325754567421
"GO:0008361","regulation of cell size","BP",0.275583709038133,0.872916506380276,0.462784342381658,0.265018549446793,"0000",0,1.87630310724686
"GO:0008366","axon ensheathment","BP",0.60521175662764,1,0.888633768353294,0.449760108099653,"0000",0,2.94360563308059
"GO:0008367","bacterial binding","MF",0.152472660546959,0.0234665571019903,0.243442622950820,1,"0100",1,1.41938184059977
"GO:0008368","Gram-negative bacterial binding","MF",1,1,1,1,"0000",0,4
"GO:0008373","sialyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0008374","O-acyltransferase activity","MF",0.613560849333095,0.293179299852162,0.97216238843313,1,"0000",0,2.87890253761839
"GO:0008375","acetylglucosaminyltransferase activity","MF",0.61371973340722,1,0.683871994299945,1,"0000",0,3.29759172770717
"GO:0008376","acetylgalactosaminyltransferase activity","MF",0.613560849333095,0.0821974458981684,0.752301838745282,1,"0000",0,2.44806013397655
"GO:0008378","galactosyltransferase activity","MF",0.967565980956993,1,0.683871994299945,1,"0000",0,3.65143797525694
"GO:0008379","thioredoxin peroxidase activity","MF",1,1,1,1,"0000",0,4
